freq,Jxx_0f,Phxx_0f,Jxy_0f,Phxy_0f,Jyx_0f,Phyx_0f,Jyy_0f,Phyy_0f,Jxx_2f,Phxx_2f,Jxy_2f,Phxy_2f,Jyx_2f,Phyx_2f,Jyy_2f,Phyy_2f
396.1617647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+487,0.00E+487,0.00E+487,0.00E+487,0.00E+487,0.00E+487,0.00E+487,0.00E+487
396.7426471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+488,0.00E+488,0.00E+488,0.00E+488,0.00E+488,0.00E+488,0.00E+488,0.00E+488
397.3235294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+489,0.00E+489,0.00E+489,0.00E+489,0.00E+489,0.00E+489,0.00E+489,0.00E+489
397.9044118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+490,0.00E+490,0.00E+490,0.00E+490,0.00E+490,0.00E+490,0.00E+490,0.00E+490
398.4852941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+491,0.00E+491,0.00E+491,0.00E+491,0.00E+491,0.00E+491,0.00E+491,0.00E+491
399.0661765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+492,0.00E+492,0.00E+492,0.00E+492,0.00E+492,0.00E+492,0.00E+492,0.00E+492
399.6470588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+493,0.00E+493,0.00E+493,0.00E+493,0.00E+493,0.00E+493,0.00E+493,0.00E+493
400.2279412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+494,0.00E+494,0.00E+494,0.00E+494,0.00E+494,0.00E+494,0.00E+494,0.00E+494
400.8088235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+495,0.00E+495,0.00E+495,0.00E+495,0.00E+495,0.00E+495,0.00E+495,0.00E+495
401.3897059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+496,0.00E+496,0.00E+496,0.00E+496,0.00E+496,0.00E+496,0.00E+496,0.00E+496
401.9705882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+497,0.00E+497,0.00E+497,0.00E+497,0.00E+497,0.00E+497,0.00E+497,0.00E+497
402.5514706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+498,0.00E+498,0.00E+498,0.00E+498,0.00E+498,0.00E+498,0.00E+498,0.00E+498
403.1323529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+499,0.00E+499,0.00E+499,0.00E+499,0.00E+499,0.00E+499,0.00E+499,0.00E+499
403.7132353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+500,0.00E+500,0.00E+500,0.00E+500,0.00E+500,0.00E+500,0.00E+500,0.00E+500
404.2941176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+501,0.00E+501,0.00E+501,0.00E+501,0.00E+501,0.00E+501,0.00E+501,0.00E+501
404.875,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+502,0.00E+502,0.00E+502,0.00E+502,0.00E+502,0.00E+502,0.00E+502,0.00E+502
405.4558824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+503,0.00E+503,0.00E+503,0.00E+503,0.00E+503,0.00E+503,0.00E+503,0.00E+503
406.0367647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+504,0.00E+504,0.00E+504,0.00E+504,0.00E+504,0.00E+504,0.00E+504,0.00E+504
406.6176471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+505,0.00E+505,0.00E+505,0.00E+505,0.00E+505,0.00E+505,0.00E+505,0.00E+505
407.1985294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+506,0.00E+506,0.00E+506,0.00E+506,0.00E+506,0.00E+506,0.00E+506,0.00E+506
407.7794118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+507,0.00E+507,0.00E+507,0.00E+507,0.00E+507,0.00E+507,0.00E+507,0.00E+507
408.3602941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+508,0.00E+508,0.00E+508,0.00E+508,0.00E+508,0.00E+508,0.00E+508,0.00E+508
408.9411765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+509,0.00E+509,0.00E+509,0.00E+509,0.00E+509,0.00E+509,0.00E+509,0.00E+509
409.5220588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+510,0.00E+510,0.00E+510,0.00E+510,0.00E+510,0.00E+510,0.00E+510,0.00E+510
410.1029412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+511,0.00E+511,0.00E+511,0.00E+511,0.00E+511,0.00E+511,0.00E+511,0.00E+511
410.6838235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+512,0.00E+512,0.00E+512,0.00E+512,0.00E+512,0.00E+512,0.00E+512,0.00E+512
411.2647059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+513,0.00E+513,0.00E+513,0.00E+513,0.00E+513,0.00E+513,0.00E+513,0.00E+513
411.8455882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+514,0.00E+514,0.00E+514,0.00E+514,0.00E+514,0.00E+514,0.00E+514,0.00E+514
412.4264706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+515,0.00E+515,0.00E+515,0.00E+515,0.00E+515,0.00E+515,0.00E+515,0.00E+515
413.0073529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+516,0.00E+516,0.00E+516,0.00E+516,0.00E+516,0.00E+516,0.00E+516,0.00E+516
413.5882353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+517,0.00E+517,0.00E+517,0.00E+517,0.00E+517,0.00E+517,0.00E+517,0.00E+517
414.1691176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+518,0.00E+518,0.00E+518,0.00E+518,0.00E+518,0.00E+518,0.00E+518,0.00E+518
414.75,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+519,0.00E+519,0.00E+519,0.00E+519,0.00E+519,0.00E+519,0.00E+519,0.00E+519
415.3308824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+520,0.00E+520,0.00E+520,0.00E+520,0.00E+520,0.00E+520,0.00E+520,0.00E+520
415.9117647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+521,0.00E+521,0.00E+521,0.00E+521,0.00E+521,0.00E+521,0.00E+521,0.00E+521
416.4926471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+522,0.00E+522,0.00E+522,0.00E+522,0.00E+522,0.00E+522,0.00E+522,0.00E+522
417.0735294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+523,0.00E+523,0.00E+523,0.00E+523,0.00E+523,0.00E+523,0.00E+523,0.00E+523
417.6544118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+524,0.00E+524,0.00E+524,0.00E+524,0.00E+524,0.00E+524,0.00E+524,0.00E+524
418.2352941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+525,0.00E+525,0.00E+525,0.00E+525,0.00E+525,0.00E+525,0.00E+525,0.00E+525
418.8161765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+526,0.00E+526,0.00E+526,0.00E+526,0.00E+526,0.00E+526,0.00E+526,0.00E+526
419.3970588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+527,0.00E+527,0.00E+527,0.00E+527,0.00E+527,0.00E+527,0.00E+527,0.00E+527
419.9779412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+528,0.00E+528,0.00E+528,0.00E+528,0.00E+528,0.00E+528,0.00E+528,0.00E+528
420.5588235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+529,0.00E+529,0.00E+529,0.00E+529,0.00E+529,0.00E+529,0.00E+529,0.00E+529
421.1397059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+530,0.00E+530,0.00E+530,0.00E+530,0.00E+530,0.00E+530,0.00E+530,0.00E+530
421.7205882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+531,0.00E+531,0.00E+531,0.00E+531,0.00E+531,0.00E+531,0.00E+531,0.00E+531
422.3014706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+532,0.00E+532,0.00E+532,0.00E+532,0.00E+532,0.00E+532,0.00E+532,0.00E+532
422.8823529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+533,0.00E+533,0.00E+533,0.00E+533,0.00E+533,0.00E+533,0.00E+533,0.00E+533
423.4632353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+534,0.00E+534,0.00E+534,0.00E+534,0.00E+534,0.00E+534,0.00E+534,0.00E+534
424.0441176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+535,0.00E+535,0.00E+535,0.00E+535,0.00E+535,0.00E+535,0.00E+535,0.00E+535
424.625,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+536,0.00E+536,0.00E+536,0.00E+536,0.00E+536,0.00E+536,0.00E+536,0.00E+536
425.2058824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+537,0.00E+537,0.00E+537,0.00E+537,0.00E+537,0.00E+537,0.00E+537,0.00E+537
425.7867647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+538,0.00E+538,0.00E+538,0.00E+538,0.00E+538,0.00E+538,0.00E+538,0.00E+538
426.3676471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+539,0.00E+539,0.00E+539,0.00E+539,0.00E+539,0.00E+539,0.00E+539,0.00E+539
426.9485294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+540,0.00E+540,0.00E+540,0.00E+540,0.00E+540,0.00E+540,0.00E+540,0.00E+540
427.5294118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+541,0.00E+541,0.00E+541,0.00E+541,0.00E+541,0.00E+541,0.00E+541,0.00E+541
428.1102941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+542,0.00E+542,0.00E+542,0.00E+542,0.00E+542,0.00E+542,0.00E+542,0.00E+542
428.6911765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+543,0.00E+543,0.00E+543,0.00E+543,0.00E+543,0.00E+543,0.00E+543,0.00E+543
429.2720588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+544,0.00E+544,0.00E+544,0.00E+544,0.00E+544,0.00E+544,0.00E+544,0.00E+544
429.8529412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+545,0.00E+545,0.00E+545,0.00E+545,0.00E+545,0.00E+545,0.00E+545,0.00E+545
430.4338235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+546,0.00E+546,0.00E+546,0.00E+546,0.00E+546,0.00E+546,0.00E+546,0.00E+546
431.0147059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+547,0.00E+547,0.00E+547,0.00E+547,0.00E+547,0.00E+547,0.00E+547,0.00E+547
431.5955882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+548,0.00E+548,0.00E+548,0.00E+548,0.00E+548,0.00E+548,0.00E+548,0.00E+548
432.1764706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+549,0.00E+549,0.00E+549,0.00E+549,0.00E+549,0.00E+549,0.00E+549,0.00E+549
432.7573529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+550,0.00E+550,0.00E+550,0.00E+550,0.00E+550,0.00E+550,0.00E+550,0.00E+550
433.3382353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+551,0.00E+551,0.00E+551,0.00E+551,0.00E+551,0.00E+551,0.00E+551,0.00E+551
433.9191176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+552,0.00E+552,0.00E+552,0.00E+552,0.00E+552,0.00E+552,0.00E+552,0.00E+552
434.5,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+553,0.00E+553,0.00E+553,0.00E+553,0.00E+553,0.00E+553,0.00E+553,0.00E+553
435.0808824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+554,0.00E+554,0.00E+554,0.00E+554,0.00E+554,0.00E+554,0.00E+554,0.00E+554
435.6617647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+555,0.00E+555,0.00E+555,0.00E+555,0.00E+555,0.00E+555,0.00E+555,0.00E+555
436.2426471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+556,0.00E+556,0.00E+556,0.00E+556,0.00E+556,0.00E+556,0.00E+556,0.00E+556
436.8235294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+557,0.00E+557,0.00E+557,0.00E+557,0.00E+557,0.00E+557,0.00E+557,0.00E+557
437.4044118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+558,0.00E+558,0.00E+558,0.00E+558,0.00E+558,0.00E+558,0.00E+558,0.00E+558
437.9852941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+559,0.00E+559,0.00E+559,0.00E+559,0.00E+559,0.00E+559,0.00E+559,0.00E+559
438.5661765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+560,0.00E+560,0.00E+560,0.00E+560,0.00E+560,0.00E+560,0.00E+560,0.00E+560
439.1470588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+561,0.00E+561,0.00E+561,0.00E+561,0.00E+561,0.00E+561,0.00E+561,0.00E+561
439.7279412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+562,0.00E+562,0.00E+562,0.00E+562,0.00E+562,0.00E+562,0.00E+562,0.00E+562
440.3088235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+563,0.00E+563,0.00E+563,0.00E+563,0.00E+563,0.00E+563,0.00E+563,0.00E+563
440.8897059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+564,0.00E+564,0.00E+564,0.00E+564,0.00E+564,0.00E+564,0.00E+564,0.00E+564
441.4705882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+565,0.00E+565,0.00E+565,0.00E+565,0.00E+565,0.00E+565,0.00E+565,0.00E+565
442.0514706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+566,0.00E+566,0.00E+566,0.00E+566,0.00E+566,0.00E+566,0.00E+566,0.00E+566
442.6323529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+567,0.00E+567,0.00E+567,0.00E+567,0.00E+567,0.00E+567,0.00E+567,0.00E+567
443.2132353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+568,0.00E+568,0.00E+568,0.00E+568,0.00E+568,0.00E+568,0.00E+568,0.00E+568
443.7941176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+569,0.00E+569,0.00E+569,0.00E+569,0.00E+569,0.00E+569,0.00E+569,0.00E+569
444.375,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+570,0.00E+570,0.00E+570,0.00E+570,0.00E+570,0.00E+570,0.00E+570,0.00E+570
444.9558824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+571,0.00E+571,0.00E+571,0.00E+571,0.00E+571,0.00E+571,0.00E+571,0.00E+571
445.5367647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+572,0.00E+572,0.00E+572,0.00E+572,0.00E+572,0.00E+572,0.00E+572,0.00E+572
446.1176471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+573,0.00E+573,0.00E+573,0.00E+573,0.00E+573,0.00E+573,0.00E+573,0.00E+573
446.6985294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+574,0.00E+574,0.00E+574,0.00E+574,0.00E+574,0.00E+574,0.00E+574,0.00E+574
447.2794118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+575,0.00E+575,0.00E+575,0.00E+575,0.00E+575,0.00E+575,0.00E+575,0.00E+575
447.8602941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+576,0.00E+576,0.00E+576,0.00E+576,0.00E+576,0.00E+576,0.00E+576,0.00E+576
448.4411765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+577,0.00E+577,0.00E+577,0.00E+577,0.00E+577,0.00E+577,0.00E+577,0.00E+577
449.0220588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+578,0.00E+578,0.00E+578,0.00E+578,0.00E+578,0.00E+578,0.00E+578,0.00E+578
449.6029412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+579,0.00E+579,0.00E+579,0.00E+579,0.00E+579,0.00E+579,0.00E+579,0.00E+579
450.1838235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+580,0.00E+580,0.00E+580,0.00E+580,0.00E+580,0.00E+580,0.00E+580,0.00E+580
450.7647059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+581,0.00E+581,0.00E+581,0.00E+581,0.00E+581,0.00E+581,0.00E+581,0.00E+581
451.3455882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+582,0.00E+582,0.00E+582,0.00E+582,0.00E+582,0.00E+582,0.00E+582,0.00E+582
451.9264706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+583,0.00E+583,0.00E+583,0.00E+583,0.00E+583,0.00E+583,0.00E+583,0.00E+583
452.5073529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+584,0.00E+584,0.00E+584,0.00E+584,0.00E+584,0.00E+584,0.00E+584,0.00E+584
453.0882353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+585,0.00E+585,0.00E+585,0.00E+585,0.00E+585,0.00E+585,0.00E+585,0.00E+585
453.6691176,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+586,0.00E+586,0.00E+586,0.00E+586,0.00E+586,0.00E+586,0.00E+586,0.00E+586
454.25,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+587,0.00E+587,0.00E+587,0.00E+587,0.00E+587,0.00E+587,0.00E+587,0.00E+587
454.8308824,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+588,0.00E+588,0.00E+588,0.00E+588,0.00E+588,0.00E+588,0.00E+588,0.00E+588
455.4117647,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+589,0.00E+589,0.00E+589,0.00E+589,0.00E+589,0.00E+589,0.00E+589,0.00E+589
455.9926471,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+590,0.00E+590,0.00E+590,0.00E+590,0.00E+590,0.00E+590,0.00E+590,0.00E+590
456.5735294,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+591,0.00E+591,0.00E+591,0.00E+591,0.00E+591,0.00E+591,0.00E+591,0.00E+591
457.1544118,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+592,0.00E+592,0.00E+592,0.00E+592,0.00E+592,0.00E+592,0.00E+592,0.00E+592
457.7352941,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+593,0.00E+593,0.00E+593,0.00E+593,0.00E+593,0.00E+593,0.00E+593,0.00E+593
458.3161765,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+594,0.00E+594,0.00E+594,0.00E+594,0.00E+594,0.00E+594,0.00E+594,0.00E+594
458.8970588,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+595,0.00E+595,0.00E+595,0.00E+595,0.00E+595,0.00E+595,0.00E+595,0.00E+595
459.4779412,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+596,0.00E+596,0.00E+596,0.00E+596,0.00E+596,0.00E+596,0.00E+596,0.00E+596
460.0588235,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+597,0.00E+597,0.00E+597,0.00E+597,0.00E+597,0.00E+597,0.00E+597,0.00E+597
460.6397059,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+598,0.00E+598,0.00E+598,0.00E+598,0.00E+598,0.00E+598,0.00E+598,0.00E+598
461.2205882,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+599,0.00E+599,0.00E+599,0.00E+599,0.00E+599,0.00E+599,0.00E+599,0.00E+599
461.8014706,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+600,0.00E+600,0.00E+600,0.00E+600,0.00E+600,0.00E+600,0.00E+600,0.00E+600
462.3823529,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+601,0.00E+601,0.00E+601,0.00E+601,0.00E+601,0.00E+601,0.00E+601,0.00E+601
462.9632353,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-1.00E+00,0.00E+00,0.00E+602,0.00E+602,0.00E+602,0.00E+602,0.00E+602,0.00E+602,0.00E+602,0.00E+602
